,id,revenue,title,genres,budget,popularity,release_date,year,rating_mean
1519,118,474968763.0,Charlie and the Chocolate Factory,"[{'id': 12, 'name': 'Adventure'}, {'id': 35, 'name': 'Comedy'}, {'id': 10751, 'name': 'Family'}, {'id': 14, 'name': 'Fantasy'}]",150000000,22.038405,2005-07-13,2005,3.008510638297872
1520,421,34808403.0,The Life Aquatic with Steve Zissou,"[{'id': 12, 'name': 'Adventure'}, {'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}]",50000000,6.936677,2004-12-10,2004,3.286617492096944
1521,2567,102000000.0,The Aviator,"[{'id': 18, 'name': 'Drama'}]",116000000,9.86738,2004-12-17,2004,3.0384786973009144
1522,6478,0.0,Beyond the Sea,"[{'id': 18, 'name': 'Drama'}, {'id': 10402, 'name': 'Music'}]",23000000,8.963653,2004-12-17,2004,3.4080882352941178
1523,1901,0.0,In Good Company,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",0,7.684185,2004-12-29,2004,3.2133333333333334
1524,693,516642939.0,Meet the Fockers,"[{'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}]",80000000,11.876386,2004-12-22,2004,3.0416666666666665
1525,842,3537961.0,The Assassination of Richard Nixon,"[{'id': 18, 'name': 'Drama'}, {'id': 36, 'name': 'History'}, {'id': 53, 'name': 'Thriller'}]",0,10.107677,2004-05-17,2004,2.774473067915691
1526,79008,0.0,Jinxed!,"[{'id': 35, 'name': 'Comedy'}]",0,0.019442,1982-10-22,1982,3.805746140651801
1527,59143,0.0,Mikey and Nicky,"[{'id': 18, 'name': 'Drama'}, {'id': 28, 'name': 'Action'}, {'id': 80, 'name': 'Crime'}]",0,0.415597,1976-12-21,1976,3.341688654353562
1528,6439,93772522.0,Racing Stripes,"[{'id': 35, 'name': 'Comedy'}]",30000000,4.817052,2005-01-06,2005,3.5454545454545454
1529,7214,76669806.0,Coach Carter,"[{'id': 18, 'name': 'Drama'}]",30000000,11.093737,2005-01-14,2005,2.8392857142857144
1530,43892,0.0,Gold Diggers of 1935,"[{'id': 10402, 'name': 'Music'}, {'id': 35, 'name': 'Comedy'}]",0,1.384824,1935-03-14,1935,3.4375
1531,989,0.0,The Mortal Storm,"[{'id': 18, 'name': 'Drama'}]",0,1.680612,1940-06-14,1940,3.462962962962963
1532,25970,0.0,I Married a Witch,"[{'id': 35, 'name': 'Comedy'}, {'id': 14, 'name': 'Fantasy'}, {'id': 27, 'name': 'Horror'}]",0,4.02032,1942-10-30,1942,3.0
1533,8978,35294470.0,Assault on Precinct 13,"[{'id': 53, 'name': 'Thriller'}]",30000000,11.552956,2005-01-19,2005,2.3490384615384614
1534,8968,67192859.0,Boogeyman,"[{'id': 53, 'name': 'Thriller'}, {'id': 27, 'name': 'Horror'}, {'id': 18, 'name': 'Drama'}, {'id': 9648, 'name': 'Mystery'}]",20000000,9.704289,2005-02-04,2005,3.1413276231263385
1535,6961,47175038.0,The Wedding Date,"[{'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}]",15000000,5.615303,2005-02-04,2005,3.551813471502591
1536,43801,0.0,The Devil and Miss Jones,"[{'id': 35, 'name': 'Comedy'}]",0,0.837091,1941-04-11,1941,3.575
1537,2436,2341309.0,Double Dragon,"[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 35, 'name': 'Comedy'}, {'id': 878, 'name': 'Science Fiction'}]",3500000,5.190767,1994-11-04,1994,3.4002153625269202
1538,63617,0.0,Reap the Wild Wind,"[{'id': 12, 'name': 'Adventure'}, {'id': 18, 'name': 'Drama'}]",0,1.076119,1942-03-18,1942,2.6875
1539,8488,368100420.0,Hitch,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",70000000,13.35076,2005-02-10,2005,3.339622641509434
1540,561,230884728.0,Constantine,"[{'id': 18, 'name': 'Drama'}, {'id': 14, 'name': 'Fantasy'}, {'id': 27, 'name': 'Horror'}]",100000000,9.615691,2005-02-08,2005,3.4267241379310347
1541,2926,0.0,The Three Musketeers,"[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}]",0,11.811966,1973-12-11,1973,3.319484240687679
1542,26243,0.0,Fallen Angel,"[{'id': 80, 'name': 'Crime'}, {'id': 9648, 'name': 'Mystery'}, {'id': 10749, 'name': 'Romance'}]",0,3.242793,1945-11-07,1945,3.6666666666666665
1543,4551,95226116.0,Be Cool,"[{'id': 35, 'name': 'Comedy'}, {'id': 80, 'name': 'Crime'}]",53000000,13.314233,2005-03-04,2005,1.8571428571428572
1544,2026,77944725.0,Hostage,"[{'id': 9648, 'name': 'Mystery'}, {'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}, {'id': 80, 'name': 'Crime'}]",52000000,9.686638,2005-03-10,2005,2.652173913043478
1545,43912,0.0,Courage Mountain,"[{'id': 18, 'name': 'Drama'}, {'id': 10751, 'name': 'Family'}]",0,0.128722,1990-02-14,1990,2.485294117647059
1546,33539,6582052.0,Once Upon a Forest,"[{'id': 16, 'name': 'Animation'}, {'id': 10751, 'name': 'Family'}, {'id': 12, 'name': 'Adventure'}]",13000000,3.14419,1993-06-18,1993,3.4925925925925925
1547,540,0.0,D.E.B.S.,"[{'id': 28, 'name': 'Action'}]",3500000,5.161493,2004-01-21,2004,2.7241281809613573
1548,84298,0.0,Arrowsmith,"[{'id': 18, 'name': 'Drama'}]",0,0.233012,1931-12-26,1931,2.375
1549,32078,0.0,Panic in the Streets,"[{'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}, {'id': 80, 'name': 'Crime'}]",0,8.164371,1950-06-12,1950,2.909448818897638
1550,26038,0.0,Call Northside 777,"[{'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}]",0,2.227907,1948-02-13,1948,3.5641025641025643
1551,1772,0.0,City of Hope,"[{'id': 18, 'name': 'Drama'}]",0,1.274819,1991-10-11,1991,2.6141863278886874
1552,5996,0.0,We're No Angels,"[{'id': 10749, 'name': 'Romance'}, {'id': 35, 'name': 'Comedy'}, {'id': 80, 'name': 'Crime'}]",0,5.825214,1955-01-01,1955,2.798076923076923
1553,187,158733820.0,Sin City,"[{'id': 28, 'name': 'Action'}, {'id': 53, 'name': 'Thriller'}, {'id': 80, 'name': 'Crime'}]",40000000,15.010525,2005-04-01,2005,3.448170731707317
1554,7364,119269486.0,Sahara,"[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}, {'id': 9648, 'name': 'Mystery'}]",130000000,8.946243,2005-04-06,2005,3.4573304157549236
1555,27271,0.0,Eye of the Tiger,"[{'id': 28, 'name': 'Action'}, {'id': 18, 'name': 'Drama'}]",0,4.279405,1986-07-07,1986,3.5071942446043165
1556,27883,0.0,Macbeth,"[{'id': 18, 'name': 'Drama'}]",0,1.663767,1948-10-01,1948,2.5
1557,7342,0.0,Carrie,"[{'id': 10770, 'name': 'TV Movie'}, {'id': 18, 'name': 'Drama'}, {'id': 27, 'name': 'Horror'}]",0,9.362573,2002-11-04,2002,2.5625
1558,185987,0.0,Black Rain,"[{'id': 18, 'name': 'Drama'}, {'id': 10752, 'name': 'War'}]",0,4.227398,1989-05-13,1989,3.694737696930323
1559,7453,104478416.0,The Hitchhiker's Guide to the Galaxy,"[{'id': 12, 'name': 'Adventure'}, {'id': 35, 'name': 'Comedy'}, {'id': 10751, 'name': 'Family'}, {'id': 878, 'name': 'Science Fiction'}]",50000000,13.257255,2005-01-15,2005,2.3745762711864407
1560,27360,0.0,King's Ransom,"[{'id': 35, 'name': 'Comedy'}, {'id': 80, 'name': 'Crime'}]",0,4.550206,2005-04-22,2005,2.6666666666666665
1561,1495,211643158.0,Kingdom of Heaven,"[{'id': 18, 'name': 'Drama'}, {'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 36, 'name': 'History'}, {'id': 10752, 'name': 'War'}]",130000000,16.296471,2005-05-03,2005,1.4172141918528252
1562,43260,0.0,Jubal,"[{'id': 28, 'name': 'Action'}, {'id': 37, 'name': 'Western'}]",0,1.433165,1956-04-06,1956,2.357142857142857
1563,37720,0.0,The Hiding Place,"[{'id': 18, 'name': 'Drama'}]",0,0.263147,1975-05-04,1975,3.1995397764628533
1564,4379,154749918.0,Monster-in-Law,"[{'id': 10749, 'name': 'Romance'}, {'id': 35, 'name': 'Comedy'}]",43000000,6.328385,2005-05-13,2005,1.9482758620689655
1565,953,532680671.0,Madagascar,"[{'id': 10751, 'name': 'Family'}, {'id': 16, 'name': 'Animation'}]",75000000,16.136217,2005-05-25,2005,4.016309385863267
1566,921,108539911.0,Cinderella Man,"[{'id': 10749, 'name': 'Romance'}, {'id': 18, 'name': 'Drama'}, {'id': 36, 'name': 'History'}]",88000000,6.363884,2005-06-02,2005,3.786230429546367
1567,787,478207520.0,Mr. & Mrs. Smith,"[{'id': 28, 'name': 'Action'}, {'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}]",110000000,15.724373,2005-06-07,2005,3.682795698924731
1568,3011,0.0,Good Neighbor Sam,"[{'id': 35, 'name': 'Comedy'}]",0,3.314695,1964-07-22,1964,3.668831168831169
1569,272,374218673.0,Batman Begins,"[{'id': 28, 'name': 'Action'}, {'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}]",150000000,28.505341,2005-06-10,2005,3.737873357228196
1570,93775,0.0,The Member of the Wedding,"[{'id': 18, 'name': 'Drama'}]",0,0.770476,1952-12-25,1952,3.125
1571,42491,0.0,Ulzana's Raid,"[{'id': 28, 'name': 'Action'}, {'id': 18, 'name': 'Drama'}, {'id': 37, 'name': 'Western'}]",0,6.349126,1972-01-01,1972,3.0
1572,102841,0.0,Rabbit Test,"[{'id': 35, 'name': 'Comedy'}]",0,0.773488,1978-04-09,1978,3.0
1573,26323,0.0,Bordertown,"[{'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}]",0,1.588639,1935-01-23,1935,2.985294117647059
1574,115565,0.0,Equinox,"[{'id': 18, 'name': 'Drama'}, {'id': 80, 'name': 'Crime'}, {'id': 9648, 'name': 'Mystery'}, {'id': 53, 'name': 'Thriller'}]",0,6.001067,1992-09-18,1992,3.0
1575,26762,0.0,The Outfit,"[{'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}]",0,2.111084,1973-10-01,1973,3.282051282051282
1576,74,591739379.0,War of the Worlds,"[{'id': 12, 'name': 'Adventure'}, {'id': 53, 'name': 'Thriller'}, {'id': 878, 'name': 'Science Fiction'}]",132000000,19.929377,2005-06-28,2005,3.2990041928721174
1577,4889,0.0,Billion Dollar Brain,"[{'id': 53, 'name': 'Thriller'}]",0,2.129835,1967-11-02,1967,3.396198830409357
1578,1667,127392239.0,March of the Penguins,"[{'id': 99, 'name': 'Documentary'}, {'id': 10751, 'name': 'Family'}]",8000000,9.435123,2005-01-26,2005,2.8345008756567425
1579,100196,0.0,Julian Po,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",0,0.300345,1997-09-05,1997,3.84
1580,7233,16809014.0,Rebound,"[{'id': 35, 'name': 'Comedy'}, {'id': 10751, 'name': 'Family'}]",45000000,4.373457,2005-07-01,2005,2.25
1581,9009,25473093.0,Dark Water,"[{'id': 18, 'name': 'Drama'}, {'id': 27, 'name': 'Horror'}, {'id': 53, 'name': 'Thriller'}]",30000000,6.53565,2005-06-27,2005,2.7
1582,1635,162949164.0,The Island,"[{'id': 28, 'name': 'Action'}, {'id': 53, 'name': 'Thriller'}, {'id': 878, 'name': 'Science Fiction'}, {'id': 12, 'name': 'Adventure'}]",126000000,11.443647,2005-07-20,2005,3.768561765179578
1583,1696,0.0,The Devil's Rejects,"[{'id': 18, 'name': 'Drama'}, {'id': 27, 'name': 'Horror'}, {'id': 80, 'name': 'Crime'}]",0,12.221507,2005-07-22,2005,3.5627240143369177
1584,5237,0.0,Dust Devil,"[{'id': 27, 'name': 'Horror'}, {'id': 9648, 'name': 'Mystery'}, {'id': 53, 'name': 'Thriller'}]",8000000,11.774191,1992-08-08,1992,3.463171036204744
1585,27449,0.0,Baby Face,"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",187000,3.363332,1933-07-12,1933,3.0
1586,85783,0.0,The Star,"[{'id': 18, 'name': 'Drama'}]",0,1.049345,1952-12-11,1952,3.8333333333333335
1587,6519,110803676.0,The Dukes of Hazzard,"[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 35, 'name': 'Comedy'}]",50000000,9.039467,2005-08-05,2005,3.0817757009345796
1588,1444,0.0,Junebug,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}]",0,4.473848,2005-08-03,2005,3.4326241134751774
1589,8292,92374674.0,Four Brothers,"[{'id': 28, 'name': 'Action'}, {'id': 80, 'name': 'Crime'}]",45000000,6.84109,2005-08-11,2005,3.54
1590,27292,0.0,Prime Cut,"[{'id': 28, 'name': 'Action'}, {'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}]",0,3.156583,1972-06-28,1972,3.0
1591,53857,0.0,The Last of Mrs. Cheyney,"[{'id': 10749, 'name': 'Romance'}, {'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}]",0,1.72531,1937-02-19,1937,2.6666666666666665
1592,4442,105316267.0,The Brothers Grimm,"[{'id': 12, 'name': 'Adventure'}, {'id': 14, 'name': 'Fantasy'}, {'id': 28, 'name': 'Action'}, {'id': 35, 'name': 'Comedy'}, {'id': 53, 'name': 'Thriller'}]",88000000,15.66148,2005-08-26,2005,3.1556603773584904
1593,1985,82466670.0,The Constant Gardener,"[{'id': 18, 'name': 'Drama'}, {'id': 9648, 'name': 'Mystery'}, {'id': 53, 'name': 'Thriller'}]",25000000,11.556484,2005-08-31,2005,2.3747723132969036
1594,9007,102854431.0,Just Like Heaven,"[{'id': 35, 'name': 'Comedy'}, {'id': 14, 'name': 'Fantasy'}, {'id': 10749, 'name': 'Romance'}]",58000000,8.351773,2005-09-16,2005,3.411764705882353
1595,1830,24127895.0,Lord of War,"[{'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}]",42000000,8.745216,2005-09-16,2005,2.7857142857142856
1596,7182,0.0,Venom,"[{'id': 27, 'name': 'Horror'}, {'id': 53, 'name': 'Thriller'}]",0,4.871297,2005-09-16,2005,2.8048780487804876
1597,1546,1919197.0,Thumbsucker,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}]",0,5.884228,2005-01-23,2005,3.6123595505617976
1598,51277,0.0,Now and Forever,"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",0,0.557452,1934-08-31,1934,3.814984709480122
1599,77744,0.0,Kitty Foyle,"[{'id': 10749, 'name': 'Romance'}, {'id': 18, 'name': 'Drama'}]",0,3.487313,1940-12-27,1940,3.5
1600,8814,55987321.0,Doom,"[{'id': 12, 'name': 'Adventure'}, {'id': 28, 'name': 'Action'}, {'id': 27, 'name': 'Horror'}]",60000000,11.953553,2005-10-20,2005,2.8503503503503502
1601,8202,52304001.0,Æon Flux,"[{'id': 28, 'name': 'Action'}, {'id': 878, 'name': 'Science Fiction'}]",62000000,12.201912,2005-11-30,2005,3.5
1602,1947,18618284.0,An Unfinished Life,"[{'id': 18, 'name': 'Drama'}]",30000000,7.761954,2005-09-09,2005,3.718650159744409
1603,8643,144216468.0,The Exorcism of Emily Rose,"[{'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}, {'id': 27, 'name': 'Horror'}, {'id': 53, 'name': 'Thriller'}]",19000000,10.966015,2005-09-09,2005,3.2196485623003195
1604,3933,117195061.0,Corpse Bride,"[{'id': 10749, 'name': 'Romance'}, {'id': 14, 'name': 'Fantasy'}, {'id': 16, 'name': 'Animation'}, {'id': 10402, 'name': 'Music'}]",40000000,12.920032,2005-09-09,2005,2.1413793103448278
1605,59,60740827.0,A History of Violence,"[{'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}, {'id': 80, 'name': 'Crime'}]",32000000,11.119707,2005-09-23,2005,3.600985221674877
1606,398,49084830.0,Capote,"[{'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}]",7000000,6.01272,2005-09-30,2005,3.3706896551724137
1607,27176,0.0,"The Prize Winner of Defiance, Ohio","[{'id': 18, 'name': 'Drama'}]",0,2.270224,2005-09-28,2005,3.852272727272727
1608,5236,15785148.0,Kiss Kiss Bang Bang,"[{'id': 28, 'name': 'Action'}, {'id': 35, 'name': 'Comedy'}, {'id': 80, 'name': 'Crime'}, {'id': 9648, 'name': 'Mystery'}]",15000000,11.76054,2005-09-05,2005,3.6625
1609,27759,10000000.0,55 Days at Peking,"[{'id': 28, 'name': 'Action'}, {'id': 18, 'name': 'Drama'}, {'id': 36, 'name': 'History'}]",17000000,2.972529,1963-05-06,1963,1.5
1610,26513,0.0,Punishment Park,"[{'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}]",0,2.304455,1971-05-09,1971,2.943661971830986
1611,142,178043761.0,Brokeback Mountain,"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",14000000,11.787044,2005-09-02,2005,3.058139534883721
1612,791,46201432.0,The Fog,"[{'id': 27, 'name': 'Horror'}, {'id': 53, 'name': 'Thriller'}]",18000000,9.929809,2005-10-14,2005,3.6059322033898304
1613,2610,11588205.0,Shopgirl,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",10284523,4.349046,2005-10-21,2005,3.8300492610837438
1614,1656,142400065.0,The Legend of Zorro,"[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}]",75000000,8.940007,2005-10-24,2005,3.2035714285714287
1615,6963,12482775.0,The Weather Man,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}]",20000000,8.345866,2005-10-20,2005,3.730769230769231
1616,215,152925093.0,Saw II,"[{'id': 27, 'name': 'Horror'}]",4000000,15.399863,2005-10-28,2005,3.8925692510625822
1617,2313,0.0,Prime,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",0,6.916209,2005-09-21,2005,3.8976809378185524
1618,25918,0.0,Champion,"[{'id': 18, 'name': 'Drama'}]",600,4.436786,1949-04-09,1949,3.701923076923077
1619,3554,0.0,Mahogany,"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",0,1.08732,1975-10-08,1975,3.4224137931034484
1620,25763,8720000.0,Damnation Alley,"[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 878, 'name': 'Science Fiction'}]",17000000,2.217704,1977-09-10,1977,3.855769230769231
1621,25,96889998.0,Jarhead,"[{'id': 18, 'name': 'Drama'}, {'id': 10752, 'name': 'War'}]",72000000,9.997032,2005-11-04,2005,3.6675128965433204
1622,231,94000000.0,Syriana,"[{'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}]",50000000,5.768575,2005-11-23,2005,2.95447672534831
1623,8999,57479076.0,Derailed,"[{'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}]",22000000,10.600475,2005-11-11,2005,3.66497461928934
1624,4348,121147947.0,Pride & Prejudice,"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",28000000,14.439083,2005-09-16,2005,3.3684210526315788
1625,674,895921036.0,Harry Potter and the Goblet of Fire,"[{'id': 12, 'name': 'Adventure'}, {'id': 14, 'name': 'Fantasy'}, {'id': 10751, 'name': 'Family'}]",150000000,24.903058,2005-11-05,2005,2.980796586059744
1626,69,186438883.0,Walk the Line,"[{'id': 18, 'name': 'Drama'}, {'id': 10402, 'name': 'Music'}, {'id': 10749, 'name': 'Romance'}]",28000000,11.476443,2005-09-13,2005,3.5509585289514867
1627,1833,31670620.0,Rent,"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",40000000,9.530278,2005-11-23,2005,3.027664314890457
1628,1420,0.0,Breakfast on Pluto,"[{'id': 18, 'name': 'Drama'}, {'id': 35, 'name': 'Comedy'}]",0,4.984987,2005-09-03,2005,3.659340659340659
1629,9005,0.0,The Ice Harvest,"[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 35, 'name': 'Comedy'}, {'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}]",0,8.485861,2005-11-23,2005,3.099483204134367
1630,6529,0.0,Hondo,"[{'id': 37, 'name': 'Western'}]",0,3.768829,1953-11-25,1953,2.638888888888889
1631,2153,0.0,The Driver,"[{'id': 28, 'name': 'Action'}, {'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}]",0,6.163618,1978-06-08,1978,2.1060959360426383
1632,116,85306374.0,Match Point,"[{'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}, {'id': 80, 'name': 'Crime'}, {'id': 10749, 'name': 'Romance'}]",15000000,9.020372,2005-10-26,2005,3.9205967276227143
1633,5741,0.0,Lorna,"[{'id': 18, 'name': 'Drama'}]",60000,1.59241,1964-09-11,1964,3.3789473684210525
1634,411,748806957.0,"The Chronicles of Narnia: The Lion, the Witch and the Wardrobe","[{'id': 12, 'name': 'Adventure'}, {'id': 10751, 'name': 'Family'}, {'id': 14, 'name': 'Fantasy'}]",180000000,18.13542,2005-12-07,2005,2.778225806451613
1635,254,550000000.0,King Kong,"[{'id': 12, 'name': 'Adventure'}, {'id': 18, 'name': 'Drama'}, {'id': 28, 'name': 'Action'}]",207000000,19.761164,2005-12-14,2005,2.88366718027735
1636,1904,162242962.0,Memoirs of a Geisha,"[{'id': 18, 'name': 'Drama'}, {'id': 36, 'name': 'History'}, {'id': 10749, 'name': 'Romance'}]",85000000,7.680762,2005-12-06,2005,3.535496957403651
1637,92272,0.0,The Organization,"[{'id': 18, 'name': 'Drama'}, {'id': 28, 'name': 'Action'}, {'id': 53, 'name': 'Thriller'}, {'id': 80, 'name': 'Crime'}]",0,8.307157,1971-10-20,1971,3.5
1638,84847,0.0,Cinderella Liberty,"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",0,0.485032,1973-12-18,1973,3.8971014492753624
1639,612,130358911.0,Munich,"[{'id': 18, 'name': 'Drama'}, {'id': 28, 'name': 'Action'}, {'id': 36, 'name': 'History'}, {'id': 53, 'name': 'Thriller'}]",70000000,9.668761,2005-12-22,2005,2.73090692124105
1640,546,13350369.0,Transamerica,"[{'id': 18, 'name': 'Drama'}]",1000000,7.398205,2005-12-23,2005,2.089277279168635
1641,43899,0.0,David Copperfield,"[{'id': 12, 'name': 'Adventure'}, {'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",0,1.132759,1935-01-18,1935,3.725609756097561
1642,60566,0.0,She,"[{'id': 12, 'name': 'Adventure'}, {'id': 14, 'name': 'Fantasy'}]",0,0.845834,1935-06-12,1935,3.6467391304347827
1643,174865,0.0,Penelope,"[{'id': 35, 'name': 'Comedy'}, {'id': 80, 'name': 'Crime'}]",4000000,1.381827,1966-11-10,1966,1.0
1644,834,111340801.0,Underworld: Evolution,"[{'id': 14, 'name': 'Fantasy'}, {'id': 28, 'name': 'Action'}, {'id': 878, 'name': 'Science Fiction'}, {'id': 53, 'name': 'Thriller'}]",50000000,12.496805,2006-01-12,2006,2.615023474178404
1645,47250,0.0,The Big House,"[{'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}]",0,0.267404,1930-06-14,1930,2.25
1646,1969,10496317.0,Bandidas,"[{'id': 28, 'name': 'Action'}, {'id': 35, 'name': 'Comedy'}, {'id': 37, 'name': 'Western'}, {'id': 80, 'name': 'Crime'}]",35000000,19.294832,2006-01-18,2006,2.4525946156847445
1647,97936,0.0,Sweet November,"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",0,0.327296,1968-02-08,1968,3.3583984375
1648,45726,0.0,Julie,"[{'id': 53, 'name': 'Thriller'}]",0,0.535572,1956-10-17,1956,2.7528428093645485
1649,33117,0.0,Tea for Two,"[{'id': 35, 'name': 'Comedy'}, {'id': 10402, 'name': 'Music'}, {'id': 10749, 'name': 'Romance'}]",0,1.196395,1950-09-02,1950,3.5454545454545454
1650,7304,9500000.0,Running Scared,"[{'id': 28, 'name': 'Action'}, {'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}]",17000000,7.435544,2006-01-06,2006,3.620967741935484
1651,2207,65664721.0,16 Blocks,"[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 80, 'name': 'Crime'}, {'id': 53, 'name': 'Thriller'}]",55000000,11.887779,2006-03-01,2006,2.9297297297297296
1652,6877,128406887.0,Failure to Launch,"[{'id': 35, 'name': 'Comedy'}]",50000000,9.438013,2006-03-10,2006,3.1
1653,950,660940780.0,Ice Age: The Meltdown,"[{'id': 16, 'name': 'Animation'}, {'id': 10751, 'name': 'Family'}, {'id': 35, 'name': 'Comedy'}, {'id': 12, 'name': 'Adventure'}]",80000000,16.646029,2006-03-23,2006,4.150082690187431
1654,752,132511035.0,V for Vendetta,"[{'id': 28, 'name': 'Action'}, {'id': 53, 'name': 'Thriller'}, {'id': 14, 'name': 'Fantasy'}]",54000000,20.214422,2006-03-15,2006,2.909090909090909
1655,388,184376254.0,Inside Man,"[{'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}]",45000000,13.393548,2006-03-23,2006,3.5594405594405596
1656,25874,0.0,The Illustrated Man,"[{'id': 878, 'name': 'Science Fiction'}]",0,2.237092,1969-03-26,1969,3.1666666666666665
1657,114875,0.0,The Dark at the Top of the Stairs,"[{'id': 18, 'name': 'Drama'}]",0,0.254794,1960-09-28,1960,2.5
1658,186,56308881.0,Lucky Number Slevin,"[{'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}, {'id': 80, 'name': 'Crime'}, {'id': 9648, 'name': 'Mystery'}]",27000000,11.15092,2006-02-24,2006,2.870971472629144
1659,3093,38629478.0,Basic Instinct 2,"[{'id': 80, 'name': 'Crime'}, {'id': 9648, 'name': 'Mystery'}, {'id': 53, 'name': 'Thriller'}]",70000000,15.321902,2006-03-29,2006,3.8199083169613623
1660,8998,13368437.0,Friends with Money,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",6500000,8.869162,2006-09-07,2006,3.8608923884514437
1661,34193,0.0,Magic,"[{'id': 18, 'name': 'Drama'}, {'id': 27, 'name': 'Horror'}, {'id': 53, 'name': 'Thriller'}]",0,3.944012,1978-11-08,1978,3.325
1662,26514,0.0,Where the Red Fern Grows,"[{'id': 18, 'name': 'Drama'}, {'id': 10751, 'name': 'Family'}]",0,2.31862,1974-06-21,1974,2.8333333333333335
